0,"Monsinjuri li tant għalmuna nxerrdu l-paċi u l-imħabba bejnietna, kunu kuraġġużi u ieqfu darba għal dejjem lil min qed jabbuża mir-radju tagħkom u ta' kulħadd.","monsinjuri li tant għalmuna nxerrdu l paċi u l imħabba bejnietna , kunu kuraġġużi u ieqfu darba għal dejjem lil min qed jabbuża mir radju tagħkom u ta' kulħadd ."
0,"Oppożizzjoni bla sinsla, flok jikritikaw il-baġit qabduha fuq l-isparatura, u dawn x'iridu jgħidu għal petrol daqs kemm raħsuh huma għax kull xahar jogħla kien u jien għadni ma nsejtx.","oppożizzjoni bla sinsla , flok jikritikaw il baġit qabduha fuq l isparatura , u dawn x' iridu jgħidu għal petrol daqs kemm raħsuh huma għax kull xahar jogħla kien u jien għadni ma nsejtx ."
0,"Hekk sew! Dawk l-inħawi mdawwrin bil-grounds, u aħna tal-Kottonerta lanqas ground m'hawn fejn nitrenjaw! Bqajna l-istess!!","hekk sew ! dawk l inħawi mdawwrin bil grounds , u aħna tal kottonerta lanqas ground m' hawn fejn nitrenjaw ! bqajna l istess !!"
0,Aħjar tibdew tagħmlu xi ħaġa għax s'issa ħlief paroli ma smajniex !!!!!!!!!!!!!!!!!!!!!!!,aħjar tibdew tagħmlu xi ħaġa għax s' issa ħlief paroli ma smajniex !!
0,Hogwash! Itfaghalhom ic-cicri! Bhahen!,hogwash ! itfaghalhom ic ċiċri ! bhahen !
1,L-informazzjoni dwar il-kappelli hija tassew interessanti.,l informazzjoni dwar il kappelli hija tassew interessanti .
1,"Tajjeb li n-nies jagħmlu użu aħjar mit-transport pubbliku, 'taxis' u forom oħra ta' transport.","tajjeb li n nies jagħmlu użu aħjar mit transport pubbliku , ' taxis' u forom oħra ta' transport ."
0,Possibbli l-knisja lokali ma tħoss li għanda titkellem u tfiehem lil min jemmen bil-ħallieq u tagħti informazzjoni ta' xi jkun ifisser meta tasal tieħu ġurament. Is-serjeta tiegħu?,possibbli l knisja lokali ma tħoss li għanda titkellem u tfiehem lil min jemmen bil ħallieq u tagħti informazzjoni ta' xi jkun ifisser meta tasal tieħu ġurament . is serjeta tiegħu ?
0,Il-poplu baqgħa jiftakar li Gonzi ivvota bil-qalb favur l-għoli tal-prezzijiet tant li l-poplu tah l-ikbar telfa elettorali li tibqa tissemma fl-istorja ta' Malta.,il poplu baqgħa jiftakar li [SURNAME] ivvota bil qalb favur l għoli tal prezzijiet tant li l poplu tah l ikbar telfa elettorali li tibqa tissemma fl istorja ta' malta .
0,"Hemm ħafna affarijiet li jista jagħmel il-gvern għal din il-kategorija, iżda jidher li ma tantx għandu ċans jaħseb fihom.","hemm ħafna affarijiet li jista jagħmel il gvern għal din il kategorija , iżda jidher li ma tantx għandu ċans jaħseb fihom ."
0,Nixtieq ngħid xi ħaġa lil din il-mara li ħlist ħelsa minn raġel (jekk tista ssejjaħlu raġel) li ma jiswiex karlin. Issa jmur isib waħda minn dawk il maħmuġin li jħobb jara.,nixtieq ngħid xi ħaġa lil din il mara li ħlist ħelsa minn raġel ( jekk tista ssejjaħlu raġel ) li ma jiswiex karlin . issa jmur isib waħda minn dawk il maħmuġin li jħobb jara .
1,"Artiklu miktub bis-sens, u sa ċertu sens apolitiku. Kemm nixtieq naqra u nara iżjed kitba u ħsibijiet hekk, mingħajr ħafna lagħaq żejjed.","artiklu miktub bis sens , u sa ċertu sens apolitiku . kemm nixtieq naqra u nara iżjed kitba u ħsibijiet hekk , mingħajr ħafna lagħaq żejjed ."
1,Nifraħhielha tas-suċċess kemm tal-Fun Run li kienet organizzata professjonali imma anki Rockestra.,nifraħhielha tas suċċess kemm tal fun run li kienet organizzata professjonali imma anki rockestra .
0,",Bir ragun titkellem hekk ghax hekk konna imdorrijin that in nazzjonalisti.",", bir ragun titkellem hekk għax hekk konna imdorrijin that in nazzjonalisti ."
0,"B'dispjaċir ninnota li filwaqt li ppruvajtu tagħtu ritratt storiku tal-knisja fil-passat, totalment injorajtu l-istorja riċenti tal-kappella.","b' dispjaċir ninnota li filwaqt li ppruvajtu tagħtu ritratt storiku tal knisja fil passat , totalment injorajtu l istorja riċenti tal kappella ."
0,"I ask as I find it hard at my age to comprehend.If the country is doing so, so, well and if as the minister said we have a surplus? Why on earth I heard the minister say he will borrow again money from the people?Ahna ahna jew mahniex.","i ask as i find it hard at my age to comprehend . if the country is doing so , so , well and if as the minister [SURNAME] we have a surplus ? why on earth i heard the minister say he [NAME] borrow again money from the people ? aħna aħna jew mahniex ."
0,Mela 1.74 zieda mhux cekcik? Halluna!Nispera li din ma tinsteraqx bil-flixken tal-plastik.Flixken jinzammu mill-hwienet.,mela 1.74 żieda mhux ċekċik ? halluna ! nispera li din ma tinsteraqx bil flixken tal plastik . flixken jinżammu mill ħwienet .
0,Għaliex fuq il-medja hawn ħafna tgergir kontra l-gvern?,għaliex fuq il medja hawn ħafna tgergir kontra l gvern ?
0,Teatrini għandna kieku. Serjeta xejn imma.,teatrini għandna kieku . serjeta xejn imma .
0,"J'alla jinqabad u jieħu li ħaqqu. Barra hekk, min hu, għandu bżonn kura psikjatrika wkoll.","j' alla jinqabad u jieħu li ħaqqu . barra hekk , min ħu , għandu bżonn kura psikjatrika wkoll ."
0,Għalfejn dan il-ħafna paroli fil-vojt li qed tgħidu biex il-prim ministru jneħħi lil ministru? Mela intom kontu hemm u tafu x'ġara eżatt?,għalfejn dan il ħafna paroli fil vojt li qed tgħidu biex il prim ministru jneħħi lil ministru ? mela intom kontu hemm u tafu x' ġara eżatt ?
1,Il-ġenituri fil-maġġoranza tagħhom iridu lill-uliedhom aħjar minnhom.,il ġenituri fil maġġoranza tagħhom iridu lill uliedhom aħjar minnhom .
0,"Ma kienx ħaqqu jeħel daqshekk fuq dan il-każ, din mhux  ġustizzja meta tara każijiet oħrajn !!!!!","ma kienx ħaqqu jeħel daqshekk fuq dan il każ , din mhux ġustizzja meta [NAME] każijiet oħrajn !!"
0,In-nies minn sena ghal sena irid jara mhux x'sar snin ilu. B'1.75 cents fl-aqwa zmien halluna komplu idhqu b'gahan il-malti.,in nies minn sena għal sena irid jara mhux x' sar snin ilu . b' 1.75 cents fl aqwa żmien halluna komplu idhqu b' gahan il malti .
0,"M'għadhomx jiġu magħżula la l-isqof ta' Għawdex u lanqas l-Isqof Scicluna, għax nerġgħu mmorru għas-snin ħamsin u sittin tas-seklu l-ieħor.","m' għadhomx jiġu magħżula la l isqof ta' għawdex u lanqas l isqof [SURNAME] , għax nerġgħu mmorru għas snin ħamsin u sittin tas seklu l ieħor ."
1,"Prosit Dr. Busuttil int raġel fuq l-irġiel, għalkemm ma taqbilx mal-kaċċa.","prosit dr . [SURNAME] int raġel fuq l irġiel , għalkemm ma taqbilx mal kaċċa ."
0,Jien daqshekk ilni ma nemmen lil dan il-partit.,jien daqshekk ilni ma nemmen lil dan il partit .
0,Attenti għax il-lupu jbiddel sufu imma lupu jkun u lupu jibqa! Għalhekk żommu l-bogħod minnu! Ftakru li fil-mument tal-prova kien hemm min mar barra minn Malta u ħammeġ kemm felaħ lil Malta u l-Maltin!,attenti għax il lupu jbiddel sufu imma lupu jkun u lupu jibqa ! għalhekk żommu l bogħod minnu ! ftakru li fil mument tal prova kien hemm min mar barra minn malta u ħammeġ kemm felaħ lil malta u l maltin !
1,"Fuq kollox, ir-rappreżentanti tal-gvern barra minn Malta dejjem ifahhru lil Malta. Għax huma patrijotti.","fuq kollox , ir rappreżentanti tal gvern barra minn malta dejjem ifahhru lil malta . għax huma patrijotti ."
0,Forsi Miriam Dalli tgħidilna kif il-Greċja sejra toħroġ mit-triq tal-awsterità mingħajr ma żżid in-nefqa pubblika u mingħajr ma jinħafrilha parti sostanzjali mid-dejn tagħha.,forsi [NAME] [SURNAME] tgħidilna kif il greċja sejra toħroġ mit triq tal awsterità mingħajr ma żżid in nefqa pubblika u mingħajr ma jinħafrilha parti sostanzjali mid dejn tagħha .
0,Veru. Il-bullying qed iġib ruħu barra mid-djar ukoll. Ħafna drabi dan il-bullying jiġi b'nuqqas ta' edukazzjoni minn naħa tal-ġenituri.,veru . il bullying qed iġib ruħu barra mid djar ukoll . ħafna drabi dan il bullying jiġi b' nuqqas ta' edukazzjoni minn naħa tal ġenituri .
0,"M'għandkomx għaġla. L-ewwel ħallejtuha ssir dħin, issa tridu tirrestawrawha? X'daħk fil-wiċċ.","m' għandkomx għaġla . l ewwel ħallejtuha ssir dħin , issa tridu tirrestawrawha ? x' daħk fil wiċċ ."
0,Verament il-Melita tistma lin-nies ta' żibel !!!,verament il [NAME] tistma lin nies ta' żibel !!
1,l-ewwel budget bla taxxa. hidma ta Gvern Ghaqli.,l ewwel budget bla taxxa . ħidma ta gvern għaqli .
0,"L-akbar injorant huwa dak li jgħajjar lil ħaddieħor, speċjalment Maltin bħalu.","l akbar injorant huwa dak li jgħajjar lil ħaddieħor , speċjalment maltin bħalu ."
1,"Iżda jekk jirrizulta li ma kellu ebda tort, il-ministru ser jibqa hemm ikompli x-xogħol kbir li qed jagħmel , speċjalment biex inaddaf il-ħabs minn supermarket tad-drogi li kien sar taħt il-PN !!!!!","iżda jekk jirrizulta li ma kellu ebda tort , il ministru ser jibqa hemm ikompli x xogħol kbir li qed jagħmel , speċjalment biex inaddaf il ħabs minn supermarket tad drogi li kien sar taħt il pn !!"
0,Uħud minn dawn lanqas jixirqilhom ikunu fejn qegħdin għaliex m'għandhomx la l-kapaċità u lanqas l-esperjenza tal-kariga li tpoġġew fiha.,uħud minn dawn lanqas jixirqilhom ikunu fejn qegħdin għaliex m' għandhomx la l kapaċità u lanqas l esperjenza tal kariga li tpoġġew fiha .
0,Hawn Malta mhux ħa naraw filmati bħal dawn għax ma raħasx il-prezz ta' petrol u diesel.,hawn malta mhux ħa naraw filmati bħal dawn għax ma raħasx il prezz ta' petrol u diesel .
0,Kull żieda li ħadu l-ħaddiema tad-Drydocks wara reviżjonijiet ta' pagi/salarji wara dik is-sena m'affetwatx lil dawn il-pensjonanti għax ma ħadu xejn.,kull żieda li ħadu l ħaddiema tad drydocks wara reviżjonijiet ta' pagi / salarji wara dik is sena m' affetwatx lil dawn il pensjonanti għax ma ħadu xejn .
0,Kemm hu ndispensabbli dan ir-raġel. Possibbli m'għandekx persuna aħjar minnhu biex jokkupa dan il-ministeru?? Ejja kuraġġ u tajjru!!,kemm ħu ndispensabbli dan ir raġel . possibbli m' għandekx persuna aħjar minnhu biex jokkupa dan il ministeru ?? ejja kuraġġ u tajjru !!
0,"Dan huwa l-faqar ta' pajjiżna. Tal-mistħija li l- Fondazzjoni Wirt Artna tħallas manager elf euro. Dan ma naraħx bħala serq, imma sitwazzjoni li ħafna nies qiegħdin fiha, u oħrajn deħlin.","dan huwa l faqar ta' pajjiżna . tal mistħija li l fondazzjoni wirt artna tħallas manager elf euro . dan ma naraħx bħala serq , imma sitwazzjoni li ħafna nies qiegħdin fiha , u oħrajn deħlin ."
1,"Kemm hemm deputati li jixtiequ li jkunu bħalek fil-Parlament, aħna bniedma bħalek irridu li tmexxi lil dan il-pajjiż. Nawguralek ħidma għal poplu tagħna.","kemm hemm deputati li jixtiequ li jkunu bħalek fil parlament , aħna bniedma bħalek irridu li tmexxi lil dan il pajjiż . nawguralek ħidma għal poplu tagħna ."
0,Tas-Sliema illum mhijiex xi ħaġa aqwa minn pajjiż ieħor anzi ngħidlek li hija post tedjanti.,tas sliema illum mhijiex xi ħaġa aqwa minn pajjiż ieħor anzi ngħidlek li hija post tedjanti .
0,Ikun min ikun hemm fil-gvern hemm bżonn li dan it-tip ta' ħmieġ jitneħħa jekk vera rridu pajjiż politikament nadif. Irrelevanti min ikun hemm fil-gvern.,ikun min ikun hemm fil gvern hemm bżonn li dan it tip ta' ħmieġ jitneħħa jekk vera rridu pajjiż politikament nadif . irrelevanti min ikun hemm fil gvern .
0,Jaħasra se jispiċċa anqas joħroġ barra għax jibda jistħi jidher quddiem in-nies,jaħasra se jispiċċa anqas joħroġ barra għax jibda jistħi jidher quddiem in nies
0,Dan l-isqof qed ikompli jitfa l-knisja lura. Imnalla il-Vatikan tah transfer fejn bagħtuh minn fejn ġie. Diġa jinsab eliminat milli jinħatar Arċisqof.,dan l isqof qed ikompli jitfa l knisja lura . imnalla il vatikan tah transfer fejn bagħtuh minn fejn ġie . diġa jinsab eliminat milli jinħatar arċisqof .
0,"Aħna naħdmu ma' kulħadd qalilna l-imperatur fejn qatt fi żmien il-PN kellna online petizzjoni għax bniedem ta' kapaċità jitneħħa mill-kariga. F'hiex ġie dan il-pajjiż ukoll, pajjiż kommunist.","aħna naħdmu ma' kulħadd qalilna l imperatur fejn qatt fi żmien il pn kellna online petizzjoni għax bniedem ta' kapaċità jitneħħa mill kariga . f' ħiex ġie dan il pajjiż ukoll , pajjiż kommunist ."
0,"L-awtoritajiet għandhom jagħmlu ispezzjonijiet mingħajr twissija fejn ikun hemm suspetti li qegħdin jitrabbew din ix-xorta ta' annimali. Għandhom jaraw jekk hemmx spazju biżżejjed, u jaraw jekk humiex jinżammu skond il-liġi.","l awtoritajiet għandhom jagħmlu ispezzjonijiet mingħajr twissija fejn ikun hemm suspetti li qegħdin jitrabbew din ix xorta ta' annimali . għandhom jaraw jekk ħemmx spazju biżżejjed , u jaraw jekk humiex jinżammu skond il liġi ."
0,Il-qtil makabru ta' speċi ħajjin purament għal 'hobby' u mhux għal ikel huwa skandaluż u oxxen.,il qtil makabru ta' speċi ħajjin purament għal ' hobby' u mhux għal ikel huwa skandaluż u oxxen .
0,Aktar noħroġ nivvota le bil-qalb. Naf li dan il-buffu mhux ser jieħu vantaġġ politiku u niġi nitnejjek minn dak il-lagħqi l-ieħor Joseph Muscat fuq din l-issue u rrid li veru Malta tagħna lkoll u mhux ta' erba kaċċaturi lliterati biss. Bħali hemm eluf kbar ta' laburisti ġenwini li nafu x'inhu ġust u naħsbu b'moħħna u mhux qalbna u deċiżi li neqirdu dan il-barbarismu.,aktar noħroġ nivvota le bil qalb . naf li dan il buffu mhux ser jieħu vantaġġ politiku u niġi nitnejjek minn dak il lagħqi l ieħor [NAME] [SURNAME] fuq din l issue u rrid li veru malta tagħna lkoll u mhux ta' erba kaċċaturi lliterati biss . bħali hemm eluf kbar ta' laburisti ġenwini li nafu x' inhu ġust u naħsbu b' moħħna u mhux qalbna u deċiżi li neqirdu dan il barbarismu .
0,Jekk forsi dan il-bniedem qiegħed jara dan l-artiklu ngħidlu min jaf li kieku jagħmlu hekk lilek? Jew għax forsi hija faċli għalik tiżvoga l-ħdura ma' annimal li ma jafx jiddefendi ruħu ?,jekk forsi dan il bniedem qiegħed jara dan l artiklu ngħidlu min jaf li kieku jagħmlu hekk lilek ? jew għax forsi hija faċli għalik tiżvoga l ħdura ma' annimal li ma jafx jiddefendi ruħu ?
0,jew egrant,jew egrant
1,Strieħ fil-paċi MaryRose u grazzi ta'kollox.,strieħ fil paċi [NAME] u grazzi ta' kollox .
0,"Il-belt Valletta dawn l-aħħar sentejn saret belt mitluqa, mimlija karozzi, speċjalment governattivi, li jipparkjaw fejn iridu u li ħadd ma jista jkellimhom.","il belt [SURNAME] dawn l aħħar sentejn saret belt mitluqa , mimlija karozzi , speċjalment governattivi , li jipparkjaw fejn iridu u li ħadd ma jista jkellimhom ."
0,Dawn jafu li Malta daħlet fl-EU u kartell ifisser ftehim bejn il-bejjiegħa biex ma jnaqqsux il-prezzijiet? Inkredibbli x'tustaġni u rejba.,dawn jafu li malta daħlet fl eu u kartell ifisser ftehim bejn il bejjiegħa biex ma jnaqqsux il prezzijiet ? inkredibbli x' tustaġni u rejba .
0,Favoluz huwa l- gideb tieghek,favoluz huwa l gideb tiegħek
1,"Indikatur pożittiv ieħor. Prosit lil poplu Malti kollu li għal  dan iż-żmien sabiħ ukoll, warrab in-negattiviżmu u wera' enerġija pożittiva. Awguri.","indikatur pożittiv ieħor . prosit lil poplu malti kollu li għal dan iż żmien sabiħ ukoll , warrab in negattiviżmu u wera' enerġija pożittiva . awguri ."
0,"Partit tal-miljunarji iva, partit tan-nies tax-xogħol le. Il-verita hi li n-nies tax-xogħol iridu ekonomija li toħloq ix-xogħol.","partit tal miljunarji iva , partit tan nies tax xogħol le . il verita hi li n nies tax xogħol iridu ekonomija li toħloq ix xogħol ."
0,Hemm bżonn aktar road blocks u sorveljanza fit-toroq tagħna. Sewqan taħt l-effett tal-alkoħol qed dejjem jiżdied.,hemm bżonn aktar road blocks u sorveljanza fit toroq tagħna . sewqan taħt l effett tal alkoħol qed dejjem jiżdied .
0,"Hemm bżonn li meta jkun hemm xi protesta bħal tal-lum joħroġ bi hġaru mhux qas konna 100 ruħ, basta kulħadd iparla li ma jriduhomx jiġu Malta.","hemm bżonn li meta jkun hemm xi protesta bħal tal lum joħroġ bi hġaru mhux qas konna 100 ruħ , basta kulħadd iparla li ma jriduhomx jiġu malta ."
0,Il-flus tal-multa li weħel min ser jeħodhom?,il flus tal multa li weħel min ser jeħodhom ?
1,President ħabrieka u team ħabrieki. Kont preżenti f'ħafna attivitajiet li saru u tinnota dejjem il-ħeġġa u l-professjonalita fost l-organizzaturi.,president ħabrieka u team ħabrieki . kont preżenti f' ħafna attivitajiet li saru u tinnota dejjem il ħeġġa u l professjonalita fost l organizzaturi .
0,"Ħasra tassew, meta nafu illi aktar ma tikber il-ħsara, aktar ikun diffiċli sabiex titranġa mingħajr ma jagħti fl-għajn.","ħasra tassew , meta nafu illi aktar ma tikber il ħsara , aktar ikun diffiċli sabiex titranġa mingħajr ma jagħti fl għajn ."
0,Imnlla inqala dan l-inċident għax il-PN nsewh il-baġit u dawn ir-riżultati !!!,imnlla inqala dan l inċident għax il pn nsewh il baġit u dawn ir riżultati !!
1,Fl-aħħar qrajt xi ħaġa bis-sens.,fl aħħar qrajt xi ħaġa bis sens .
0,Is-serq qatt mhu ġustifikat biex tirranġa għax paga baxxa. Issa dan għandu marka sewda għal ħajtu li ser tagħmilhielu iebsa biex isib xogħol sura.,is serq qatt mhu ġustifikat biex tirranġa għax paga baxxa . issa dan għandu marka sewda għal ħajtu li ser tagħmilhielu iebsa biex isib xogħol sura .
0,Tilqa l-autogoals qiegħed Joseph. Responsabbilita politika m'għandha x'taqsam ma' l-ebda inkjesta.,tilqa l autogoals qiegħed [NAME] . responsabbilita politika m' għandha x' taqsam ma' l ebda inkjesta .
0,"Nittama li dawn ir-residenti li jingħataw permess biex ibiddlu djarhom f'boutique hotel, jinsabu f'żoni turistiċi u mhux qalb toroq residenzjali fejn żgur iżidu t-traffiku u periklu għar-residenti speċjalment għat-tfal.","nittama li dawn ir residenti li jingħataw permess biex ibiddlu djarhom f' boutique hotel , jinsabu f' żoni turistiċi u mhux qalb toroq residenzjali fejn żgur iżidu t traffiku u periklu għar residenti speċjalment għat tfal ."
0,L-edukazzjoni taħt Varist sejra mill-ħażin għall-agħar. Kwistjonijiet dwar ħlasijiet tal-istipendji lill-istudenti tal-Universita u tas-seminarju Għawdex.,l edukazzjoni taħt varist sejra mill ħażin għall agħar . kwistjonijiet dwar ħlasijiet tal istipendji lill istudenti tal universita u tas seminarju għawdex .
0,Jien ser nivvota le għaliex il-kaċċa fir-rebbiegħa ġiet abbużata wisq u minħabba l-arroganza tal-kaċċaturi.,jien ser nivvota le għaliex il kaċċa fir rebbiegħa ġiet abbużata wisq u minħabba l arroganza tal kaċċaturi .
0,Poplu minn dak jinteressah mhux mis-sentenza sospiża!,poplu minn dak jinteressah mhux mis sentenza sospiża !
0,Jien kien hemm min kien hemm fil-gvern il-ħażin dejjem ktibt li kien ħażin imma nies bħalek fihom ħasra għax jaħsbu b'moħħ ħaddieħor u mmexxija minn imnieħerhom.,jien kien hemm min kien hemm fil gvern il ħażin dejjem ktibt li kien ħażin imma nies bħalek fihom ħasra għax jaħsbu b' moħħ ħaddieħor u mmexxija minn imnieħerhom .
0,Naħseb aħjar niġbru petizzjoni ħa nagħmlu referendum minn ħabba l-immigranti biex ma jidħlux u jaċċettawhom hawn Malta għax kif qed jidher aħna sibna ż-żbiba minn dawn tal-aħħar.,naħseb aħjar niġbru petizzjoni ħa nagħmlu referendum minn ħabba l immigranti biex ma jidħlux u jaċċettawhom hawn malta għax kif qed jidher aħna sibna ż żbiba minn dawn tal aħħar .
1,"Hekk sewwa u hekk għandu jkun. Għandhom jitħawlu jew jitpoġġew aktar siġar f'bosta inħawi madwar ir-Rabat, Pjazza Savina, Pjazza San Gorg, tul triq ir-Repubblika u inħawi oħra.","hekk sewwa u hekk għandu jkun . għandhom jitħawlu jew jitpoġġew aktar siġar f' bosta inħawi madwar ir rabat , pjazza savina , pjazza san [NAME] , tul triq ir repubblika u inħawi oħra ."
0,"Ħalluh ħa jlablab fil-vojt lil Xmun, għax bis-saħħa tiegħu qegħdin naraw kemm għamlu ħnieżrijiet f'25 sena.","ħalluh ħa jlablab fil vojt lil xmun , għax bis saħħa tiegħu qegħdin naraw kemm għamlu ħnieżrijiet f' 25 sena ."
1,"Prosit ibqa sejjer hekk, aħdem għal ġid tal-poplu Malti u Għawdxi kollu flimkien ma' sħabek tal-kabinett u l-membri parlamentari kollha.","prosit ibqa sejjer hekk , aħdem għal ġid tal poplu malti u għawdxi kollu flimkien ma' sħabek tal kabinett u l membri parlamentari kollha ."
1,Kemm ilu jiggverna dejjem mexa skond id-deroga dwar il-kaċċa u meta ried jieħu deċiżjoni minħabba xi żewġ kaċċaturi irresponsabbli ħadha.,kemm ilu jiggverna dejjem mexa skond id deroga dwar il kaċċa u meta ried jieħu deċiżjoni minħabba xi żewġ kaċċaturi irresponsabbli ħadha .
